class,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
up,0.622603357,0.903813839,-7.28E-08,0.594822824,0.818672895,-0.038188126,0.603555202,0.718240261,-0.063228615,0.663859665,0.670430422,-0.088086993,0.724633098,0.649236083,-0.110862777,0.67629981,0.593914092,-0.034634996,0.690658689,0.453765959,-0.073553309,0.69864738,0.368601203,-0.096669957,0.710142612,0.297244072,-0.111926556,0.725871623,0.637196541,-0.04033222,0.777201295,0.552668154,-0.100629047,0.737708509,0.593535364,-0.117726915,0.701902747,0.632651091,-0.112327598,0.759066761,0.695782185,-0.051208317,0.773790479,0.658205152,-0.110790826,0.716128469,0.710343719,-0.108015113,0.683630824,0.744968235,-0.087615877,0.781822801,0.762240946,-0.06497509,0.785368979,0.722778618,-0.101139225,0.737060368,0.756691158,-0.09277492,0.708088815,0.784643292,-0.0759167
up,0.63959831,0.914312363,-2.81E-08,0.616443157,0.827691674,-0.038726602,0.626008451,0.732145727,-0.065830551,0.680815637,0.689336538,-0.092857957,0.738458216,0.673153043,-0.117812626,0.703275383,0.609571934,-0.040562548,0.719601512,0.465794384,-0.080592915,0.729770839,0.379870951,-0.104508989,0.741779625,0.30956766,-0.11964269,0.747129202,0.656270981,-0.046665814,0.798300385,0.568990648,-0.106809579,0.761590242,0.606826663,-0.124843352,0.727070928,0.646230042,-0.120239139,0.775509357,0.7156533,-0.057316333,0.796438992,0.668697894,-0.114956982,0.742836058,0.721472919,-0.110529192,0.710249245,0.761340201,-0.089259371,0.795340538,0.783500671,-0.071108058,0.80540055,0.742486894,-0.105365127,0.760764062,0.772618234,-0.095104821,0.732061625,0.800786495,-0.076768383
up,0.656293154,0.920618594,-8.28E-08,0.636904597,0.835134208,-0.041885205,0.654258013,0.740778267,-0.06831497,0.717488825,0.707705617,-0.093373649,0.778099239,0.695138574,-0.11653854,0.727095425,0.625290751,-0.039611701,0.742812634,0.487169981,-0.076570056,0.753209591,0.402820736,-0.099847652,0.765718997,0.334061384,-0.116084591,0.772412419,0.6722458,-0.042483397,0.820069373,0.592764318,-0.099385239,0.786242664,0.634684384,-0.119215988,0.755103827,0.672949553,-0.118075214,0.800278544,0.730262637,-0.049938288,0.824748814,0.679798245,-0.105650552,0.771700561,0.730435848,-0.105609879,0.738049269,0.766353905,-0.089582808,0.819309711,0.795229733,-0.060553975,0.821384907,0.758372128,-0.096219175,0.777774513,0.788237572,-0.091462441,0.752715468,0.813742995,-0.078346476
up,0.66664356,0.912073076,-4.79E-08,0.646370351,0.825926304,-0.041056722,0.662019312,0.730241418,-0.066046529,0.727670193,0.695014358,-0.089283541,0.789909601,0.676036596,-0.110410757,0.73028487,0.617844701,-0.036585379,0.74626863,0.480527222,-0.075064458,0.758080781,0.395070434,-0.099137545,0.771306515,0.324573189,-0.11564929,0.776966393,0.66372472,-0.040178951,0.830018699,0.587268889,-0.099025078,0.793697238,0.632153273,-0.116597287,0.760263979,0.670741558,-0.112660423,0.804787397,0.724421859,-0.049011122,0.832957268,0.687276483,-0.107354976,0.776658952,0.733513415,-0.104817882,0.742405713,0.761716187,-0.086109512,0.821195304,0.792131543,-0.060919046,0.830331504,0.764072537,-0.099485576,0.783692002,0.792739332,-0.093804978,0.755220711,0.812797785,-0.079174198
up,0.683235288,0.847501636,1.22E-07,0.664448977,0.763150096,-0.038193226,0.676875472,0.668470085,-0.062853009,0.735862792,0.631268561,-0.086253583,0.794937074,0.616507769,-0.107682034,0.7526142,0.560054541,-0.038811062,0.768091738,0.419945002,-0.075604908,0.77941364,0.33559069,-0.098326422,0.791927755,0.267089903,-0.113338627,0.79489553,0.605340004,-0.042316914,0.851073146,0.528848052,-0.097453356,0.816467106,0.562627912,-0.113427848,0.781489074,0.595289707,-0.108988762,0.820731223,0.664279342,-0.05027869,0.844587088,0.633011043,-0.103720821,0.787802875,0.6772241,-0.099298202,0.753983617,0.706463635,-0.079547502,0.83544451,0.729719162,-0.061199684,0.84577626,0.700665593,-0.094454959,0.800732434,0.727213442,-0.0858225,0.773884714,0.747865498,-0.06923651
up,0.686067939,0.834546208,-2.41E-08,0.66612041,0.750472546,-0.039845247,0.679191828,0.653250515,-0.063910753,0.741912007,0.613615632,-0.086401887,0.802822411,0.595917761,-0.106804997,0.746767461,0.54121846,-0.035564169,0.760779202,0.402817339,-0.073147833,0.770564258,0.315537035,-0.096444458,0.781427145,0.243118495,-0.112302743,0.792845666,0.584747791,-0.038159195,0.844319522,0.507379115,-0.094607823,0.811468422,0.550202429,-0.110662319,0.7801373,0.587897718,-0.106135905,0.820990503,0.642872214,-0.045939632,0.841752172,0.605456054,-0.102503344,0.785859287,0.655650198,-0.098617539,0.752730012,0.688085139,-0.078822717,0.838724315,0.7073614,-0.056798313,0.845807254,0.674212277,-0.093812846,0.80149281,0.706178188,-0.08730942,0.776038289,0.73018682,-0.072019957
up,0.692310393,0.815751255,-3.42E-10,0.669857144,0.735591054,-0.040037241,0.681722522,0.640085399,-0.065855674,0.744605541,0.599500418,-0.090189137,0.806644738,0.58107233,-0.11239592,0.747896433,0.523676932,-0.040865079,0.762399614,0.382115066,-0.082245067,0.770761251,0.293648213,-0.107413426,0.780077755,0.22034055,-0.123841465,0.795781374,0.568162441,-0.045023892,0.850987434,0.489454865,-0.106716022,0.814847589,0.531732678,-0.12389233,0.78116715,0.570423365,-0.118433848,0.825089574,0.627994061,-0.054156251,0.844556153,0.595136464,-0.114037968,0.787177265,0.644148171,-0.109705552,0.755455315,0.675157309,-0.088385187,0.843218148,0.694157779,-0.066257581,0.849295735,0.661666512,-0.10397429,0.802448511,0.692035913,-0.095924892,0.776578248,0.714106262,-0.078951426
up,0.690272272,0.815841079,-1.01E-08,0.670133352,0.734949291,-0.042409919,0.683812261,0.640716612,-0.068598062,0.747476935,0.600987017,-0.093502596,0.809663236,0.586758733,-0.116279773,0.751685619,0.523515403,-0.038329352,0.767682195,0.385776728,-0.078891084,0.776832998,0.299755871,-0.103650108,0.788202107,0.229694724,-0.119909286,0.799474597,0.567307591,-0.041705944,0.853379607,0.48828131,-0.102340542,0.818844438,0.529233158,-0.120413192,0.786351025,0.568106115,-0.115922004,0.829513609,0.626353204,-0.050580461,0.849167585,0.590551615,-0.110009082,0.794254601,0.640883803,-0.107806563,0.763125539,0.67288512,-0.088228561,0.848736584,0.692339659,-0.062794141,0.854187667,0.662179232,-0.100171484,0.8088153,0.694719791,-0.093600199,0.783581316,0.717520714,-0.078054912
up,0.71279633,0.790054798,5.67E-08,0.69388932,0.713272572,-0.040286064,0.704980016,0.620644093,-0.065026045,0.76338321,0.581710696,-0.088342823,0.823873818,0.565989792,-0.109183677,0.773813307,0.501575351,-0.037241645,0.788808584,0.363790751,-0.074394509,0.798088431,0.27916044,-0.096953973,0.809418619,0.210137516,-0.111714944,0.819427073,0.547095239,-0.040551174,0.876317799,0.47002545,-0.098231278,0.84444344,0.506611764,-0.116738655,0.811492383,0.542346478,-0.11276111,0.847383201,0.606357872,-0.048478719,0.872224569,0.574820399,-0.105724312,0.817871988,0.623836875,-0.105332576,0.783767343,0.658085346,-0.086889125,0.865175962,0.672380865,-0.059362587,0.871135473,0.648579001,-0.096899316,0.826868892,0.678941369,-0.092229351,0.799669564,0.702780783,-0.077552669
up,0.719183981,0.77035743,2.38E-08,0.701818228,0.691167057,-0.038718376,0.71561563,0.596722841,-0.061777856,0.775990725,0.554918468,-0.083721839,0.836359024,0.534693599,-0.103439942,0.777750015,0.482053638,-0.032692216,0.791142821,0.345193237,-0.069310538,0.800372183,0.260676801,-0.090920158,0.8118366,0.193413943,-0.104700118,0.822804809,0.526343167,-0.035741273,0.881086171,0.449983209,-0.093568839,0.850263238,0.492052138,-0.110460021,0.819506049,0.531351626,-0.104800723,0.850660384,0.58420825,-0.043797318,0.875950515,0.554409206,-0.101409629,0.819465995,0.602883697,-0.099293746,0.785791814,0.633152664,-0.079407498,0.867698967,0.648087204,-0.054642174,0.87748611,0.619881153,-0.091118686,0.832947135,0.650786638,-0.084669121,0.806362569,0.672698557,-0.068876147
up,0.715671062,0.769705296,7.04E-09,0.698273659,0.691089511,-0.042662635,0.714629054,0.598747134,-0.067335077,0.777469814,0.559623003,-0.090125717,0.839145958,0.539159,-0.11079438,0.778146505,0.481493562,-0.036385652,0.792985976,0.34781599,-0.07306233,0.801320374,0.263839364,-0.09559539,0.811774731,0.196166486,-0.110735275,0.822868288,0.52604717,-0.038083807,0.879068196,0.45214197,-0.09209121,0.850044668,0.491578549,-0.108896963,0.821705341,0.52583611,-0.105959557,0.849991024,0.584928393,-0.045198321,0.876170754,0.548010468,-0.099962868,0.824524939,0.594636202,-0.099001244,0.794091523,0.622898936,-0.082615286,0.86601758,0.650022686,-0.055586185,0.874546051,0.619256079,-0.09147343,0.830328047,0.649697244,-0.08645881,0.804117739,0.670345068,-0.07332018
up,0.72089535,0.764054239,2.05E-08,0.705320537,0.683433473,-0.040950302,0.721400261,0.590233803,-0.064902455,0.783387482,0.55119139,-0.087113835,0.844725311,0.532691061,-0.106863424,0.783718884,0.479254723,-0.033790875,0.800671101,0.346571267,-0.070662379,0.809661567,0.264751285,-0.092735596,0.820773363,0.20013532,-0.106716461,0.827694595,0.524189472,-0.035505734,0.885540366,0.451371044,-0.090284869,0.855641365,0.48894462,-0.106661424,0.826842368,0.523358881,-0.102151543,0.854793251,0.582061172,-0.04250754,0.87992388,0.550328016,-0.097473092,0.826085567,0.595594585,-0.095556378,0.79528749,0.623224437,-0.077352442,0.871484458,0.646090567,-0.052621789,0.877879262,0.619862199,-0.087389357,0.833398819,0.649789035,-0.080989286,0.80871278,0.669933081,-0.066146359
up,0.727251709,0.756228983,1.59E-08,0.709885776,0.676273644,-0.038305577,0.72420603,0.580542922,-0.060214318,0.785273433,0.540943384,-0.080632679,0.845623612,0.521644771,-0.098833673,0.787128747,0.470973462,-0.031391196,0.800970614,0.33888936,-0.065352172,0.810193479,0.258180559,-0.08565224,0.822030246,0.193588883,-0.099099949,0.830131888,0.513955355,-0.033474319,0.887215137,0.443009287,-0.085143827,0.862327397,0.486920238,-0.10028407,0.837282598,0.523311138,-0.095965512,0.85635829,0.570116758,-0.040464826,0.885513127,0.538196087,-0.092770427,0.83333075,0.585046291,-0.090032592,0.801761389,0.611572683,-0.072381407,0.872029841,0.632613182,-0.050361205,0.882350802,0.606874049,-0.08420261,0.839277208,0.637354553,-0.077884965,0.813509405,0.657190621,-0.063684084
up,0.727357805,0.759301603,-3.11E-09,0.712134659,0.678019047,-0.04009271,0.729041159,0.586148202,-0.062948518,0.790466785,0.549345016,-0.084161565,0.850782037,0.532723725,-0.103161596,0.789965749,0.472313046,-0.031281225,0.805866539,0.342048049,-0.064569972,0.814442754,0.262421161,-0.084858298,0.825459599,0.200448632,-0.098349981,0.832467973,0.517927349,-0.03294611,0.887467921,0.445742726,-0.083426774,0.858277798,0.482173204,-0.099506624,0.829630196,0.515869915,-0.096440621,0.858451962,0.57640785,-0.03980048,0.886459589,0.539148152,-0.091455221,0.837222338,0.581399143,-0.091875315,0.807563663,0.608611643,-0.076980561,0.873905301,0.640780747,-0.049654428,0.881697476,0.610450447,-0.083730571,0.839161456,0.637581944,-0.079641663,0.81355238,0.656955957,-0.067413956
up,0.744153678,0.766185164,1.40E-09,0.726721108,0.685526013,-0.038095567,0.741867483,0.593090117,-0.061457664,0.802984893,0.556274176,-0.083670698,0.861694992,0.544448018,-0.103599176,0.805340886,0.483837754,-0.034693699,0.821350574,0.351351023,-0.070182949,0.830116689,0.269579202,-0.090805948,0.841873109,0.206310272,-0.103815354,0.848031998,0.527980089,-0.037746161,0.905320823,0.447024852,-0.090193316,0.875403523,0.485334456,-0.105359904,0.846852481,0.523715675,-0.100359634,0.874396086,0.584917486,-0.045467243,0.902061522,0.543631792,-0.098395184,0.850743115,0.591882706,-0.095681235,0.82081461,0.624909759,-0.077102236,0.891674519,0.649203539,-0.055985324,0.905914903,0.612621725,-0.088693358,0.864393413,0.641834497,-0.080993287,0.839084566,0.66554302,-0.065518111
up,0.745653212,0.757692695,3.07E-09,0.727483809,0.678843737,-0.038420144,0.739281416,0.583903015,-0.061177734,0.797234952,0.541284442,-0.082450993,0.855141938,0.521754384,-0.101320669,0.800271392,0.470511198,-0.032188747,0.81158489,0.338220924,-0.067726418,0.81938976,0.256477535,-0.088942282,0.83028698,0.191168576,-0.102734931,0.844168961,0.512625098,-0.034503918,0.898875833,0.439945221,-0.087944224,0.870434403,0.483512163,-0.102425754,0.844023943,0.520347774,-0.096963428,0.871448934,0.567622483,-0.041965764,0.897037506,0.536554754,-0.095317245,0.843677878,0.585836709,-0.090930127,0.813071191,0.613801599,-0.071462937,0.888081729,0.628558099,-0.05238875,0.897467375,0.602056503,-0.085408263,0.8552742,0.633464575,-0.077569723,0.831612945,0.652802348,-0.062135871
up,0.720709085,0.749298751,4.68E-08,0.70416069,0.66998148,-0.039772481,0.715457618,0.575524569,-0.06346491,0.772587478,0.532315433,-0.085638717,0.830743194,0.515758336,-0.10560631,0.779986918,0.463300496,-0.035932399,0.793475151,0.328832984,-0.070690401,0.80320996,0.246097744,-0.092442125,0.813963413,0.180345684,-0.10720513,0.822331905,0.507400572,-0.037943654,0.873941422,0.429493248,-0.087757669,0.848851442,0.462288201,-0.102711871,0.82425791,0.494429588,-0.100075826,0.848434448,0.565365076,-0.045021895,0.869063437,0.527208447,-0.095003329,0.819976866,0.572610557,-0.091694877,0.791641533,0.602902114,-0.074890979,0.86449486,0.629539311,-0.0554922,0.876289368,0.594228446,-0.087201603,0.835747778,0.620811582,-0.080203705,0.810130358,0.642275035,-0.066491857
up,0.733575404,0.768872857,1.68E-08,0.713180542,0.685063422,-0.037816979,0.722378433,0.594279945,-0.059417047,0.780959487,0.554369867,-0.079895146,0.837748766,0.541724682,-0.09821523,0.784761667,0.472623885,-0.030538775,0.795157373,0.339466631,-0.064434074,0.800730407,0.255895942,-0.085903957,0.809392929,0.19008714,-0.099848241,0.82776922,0.51741755,-0.033257406,0.876739979,0.439345002,-0.080212243,0.854596257,0.471993983,-0.095422059,0.833002806,0.506448448,-0.093035467,0.853824914,0.575802624,-0.041040353,0.880040288,0.539518595,-0.090070434,0.835947275,0.58325088,-0.088145748,0.808630645,0.615598679,-0.072070591,0.86922884,0.640440345,-0.051960021,0.885046363,0.605714679,-0.083306797,0.846530437,0.633410633,-0.075706922,0.820100069,0.658699453,-0.061123103
up,0.774742186,0.823893547,-8.23E-08,0.753094316,0.745671868,-0.038170498,0.761689007,0.651216328,-0.061758917,0.818897247,0.608957112,-0.084673919,0.877502143,0.590733051,-0.105033897,0.828779817,0.529141068,-0.033824362,0.841376841,0.397659242,-0.070058294,0.848964989,0.3188788,-0.092266738,0.857334077,0.256382018,-0.106593639,0.871815026,0.57192111,-0.038212519,0.922175586,0.496329755,-0.091743052,0.89769733,0.529925585,-0.109350383,0.87333864,0.562203705,-0.106582269,0.899402618,0.629024029,-0.047479346,0.91898334,0.601759255,-0.101228297,0.870767474,0.648746133,-0.100376964,0.843131959,0.677267134,-0.083080262,0.915276706,0.692131519,-0.059806865,0.923265934,0.662520349,-0.093425766,0.884164393,0.693382144,-0.086180769,0.861442566,0.716635883,-0.070877194
up,0.776791275,0.832200587,-6.70E-08,0.753363252,0.750977695,-0.036116272,0.762669742,0.655271411,-0.057739899,0.818203032,0.610365212,-0.079262063,0.875880539,0.5895046,-0.098779485,0.829648018,0.5398404,-0.03041422,0.842657685,0.40517357,-0.063886307,0.850240886,0.323380798,-0.084066123,0.860545695,0.259562016,-0.097482339,0.871739924,0.583941638,-0.035138376,0.919938445,0.502679706,-0.087843247,0.886765301,0.533896804,-0.104172625,0.856000066,0.569394767,-0.100705706,0.898299515,0.641421854,-0.044796724,0.916993618,0.601001799,-0.098025031,0.866200149,0.644688904,-0.098108903,0.836946547,0.677548528,-0.08193925,0.91427356,0.704514146,-0.05727493,0.922651708,0.663819015,-0.091884404,0.880604684,0.689451158,-0.087274969,0.854107857,0.713470936,-0.074274428
up,0.777434647,0.812419593,-6.45E-08,0.751987219,0.735498548,-0.035405703,0.75630492,0.636325061,-0.059005238,0.807835639,0.587432027,-0.0820629,0.864083111,0.563098311,-0.102886043,0.826791048,0.521740019,-0.034490906,0.841466784,0.389313728,-0.06956207,0.848987222,0.308639467,-0.090600312,0.859434128,0.242942452,-0.105259366,0.869829237,0.562915504,-0.039629973,0.914822459,0.484524608,-0.093662217,0.879358053,0.5214203,-0.107982747,0.851792097,0.554960907,-0.103967585,0.898496866,0.618150473,-0.049413241,0.913326681,0.575959384,-0.104259513,0.854524851,0.629222751,-0.098146617,0.823944271,0.664180875,-0.078305624,0.918204188,0.68045032,-0.062008079,0.921449423,0.638497949,-0.09762805,0.873478532,0.669508398,-0.089422181,0.847197235,0.693196297,-0.074145064
up,0.775667846,0.822489738,-1.07E-07,0.750791311,0.743492067,-0.032212134,0.757092476,0.641456842,-0.054074001,0.807717621,0.591743708,-0.076461568,0.865194798,0.565621853,-0.097089894,0.829363823,0.52913332,-0.031885952,0.844627023,0.389040411,-0.068117179,0.851393878,0.305651456,-0.089079231,0.861765862,0.238109291,-0.103095263,0.871019959,0.571872294,-0.039331075,0.920140266,0.488769978,-0.094710149,0.880672395,0.524711967,-0.10904941,0.850154102,0.559476197,-0.104025267,0.898130119,0.627551973,-0.05149398,0.911469877,0.5813151,-0.107312635,0.85275054,0.632302701,-0.10227488,0.826271713,0.664747894,-0.082717948,0.91608274,0.688815296,-0.06613595,0.917265117,0.642156959,-0.102004804,0.86780113,0.673545659,-0.093677983,0.843515217,0.69744426,-0.07807593
up,0.780809164,0.838227451,-1.29E-07,0.755869985,0.754411817,-0.031685211,0.761832118,0.656269193,-0.053745463,0.811062157,0.604773939,-0.077219471,0.868790269,0.582421243,-0.098804973,0.836874008,0.543034732,-0.029015914,0.852396965,0.402961671,-0.063031465,0.860022545,0.319778621,-0.082710735,0.871334612,0.253582656,-0.095804349,0.877026558,0.586422384,-0.037230693,0.921267569,0.501019478,-0.091385089,0.883199453,0.529563725,-0.106427945,0.850984693,0.564553559,-0.102026753,0.90376395,0.643783033,-0.050135836,0.916420877,0.593522429,-0.10432937,0.860663831,0.641073823,-0.100620814,0.83251071,0.678905725,-0.081739448,0.922006667,0.708089411,-0.065675311,0.928382695,0.65459317,-0.099585138,0.881255329,0.682865083,-0.091150977,0.854238808,0.713199377,-0.075483285
up,0.787959337,0.835886896,-1.32E-07,0.764339447,0.757558107,-0.033308953,0.77054745,0.657136917,-0.056323502,0.820226908,0.603584468,-0.079894982,0.877183497,0.573394418,-0.101429872,0.845997095,0.545737028,-0.031617057,0.863786578,0.406352311,-0.067743674,0.871710479,0.323047757,-0.088360652,0.883843422,0.256320059,-0.101943187,0.886013091,0.588400424,-0.038668953,0.933232486,0.504091501,-0.095363475,0.893355906,0.53617233,-0.110643126,0.862015843,0.570389271,-0.105843596,0.912943363,0.643474221,-0.050447408,0.92576772,0.592365801,-0.107436523,0.866700053,0.64274466,-0.102076702,0.839232922,0.677886963,-0.08169625,0.931805968,0.705571234,-0.064723976,0.932213426,0.652511001,-0.100267179,0.88180989,0.685807168,-0.090447217,0.857295275,0.714904368,-0.073565826
